,U1_GVposition,U1_ActivePower,Maris_level,Magat_level,Tailrace_level
1690,100.183,87.1258,106.274,185.847,106.657
1691,100.183,87.0295,106.274,185.847,106.657
1692,100.183,87.0717,106.274,185.847,106.657
1693,100.183,86.738,106.274,185.847,106.657
1694,100.183,86.7641,106.274,185.847,106.657
1695,100.183,86.8875,106.274,185.847,106.657
1696,100.183,87.0357,106.274,185.847,106.657
1697,100.183,86.9227,106.274,185.847,106.657
1698,100.183,86.8462,106.274,185.847,106.657
1699,100.183,86.9825,106.274,185.847,106.657
1700,100.183,87.0156,106.274,185.847,106.657
1701,100.183,87.063,106.274,185.847,106.657
1702,100.183,86.7285,106.274,185.847,106.657
1703,100.183,86.8863,106.274,185.847,106.657
1704,100.183,87.0672,106.274,185.847,106.657
1705,100.183,86.9957,106.274,185.847,106.657
1706,100.183,86.7955,106.274,185.847,106.657
1707,100.183,86.8916,106.274,185.847,106.657
1708,100.183,86.986,106.274,185.847,106.657
1709,100.183,87.1287,106.274,185.847,106.657
1710,100.183,86.8512,106.274,185.847,106.657
1711,100.183,86.8158,106.274,185.847,106.657
1712,100.183,87.0013,106.274,185.847,106.657
1713,100.183,86.913,106.274,185.847,106.657
1714,100.183,86.8351,106.274,185.847,106.657
1715,100.183,86.9548,106.274,185.847,106.657
1716,100.183,87.0862,106.274,185.847,106.657
1717,100.183,87.1685,106.274,185.847,106.657
1718,100.183,86.9578,106.274,185.847,106.657
1719,100.183,87.064,106.274,185.847,106.657
1720,100.183,86.9942,106.274,185.847,106.657
1721,100.183,86.9699,106.274,185.847,106.657
1722,100.183,86.9976,106.274,185.847,106.657
1723,100.183,87.0602,106.274,185.847,106.657
1724,100.183,86.9965,106.274,185.847,106.657
1725,100.183,87.1126,106.274,185.847,106.657
1726,100.183,86.9195,106.274,185.847,106.657
1727,100.183,87.1809,106.274,185.847,106.657
1728,100.183,87.2155,106.274,185.847,106.657
1729,100.183,87.1345,106.274,185.847,106.657
1730,100.183,87.2666,106.274,185.847,106.657
1731,100.183,87.2307,106.274,185.847,106.657
1732,100.183,87.1332,106.274,185.847,106.657
1733,100.183,87.0762,106.274,185.847,106.657
1734,100.183,86.8332,106.274,185.847,106.657
1735,100.183,87.0244,106.274,185.847,106.657
1736,100.183,87.0598,106.274,185.847,106.657
1737,100.183,86.9685,106.274,185.847,106.657
1738,100.183,86.8581,106.274,185.847,106.657
1739,100.183,86.737,106.274,185.847,106.657
1740,100.183,86.98,106.274,185.847,106.657
1741,100.183,86.9192,106.274,185.847,106.657
1742,100.183,87.149,106.274,185.847,106.657
1743,100.183,87.1044,106.274,185.847,106.657
1744,100.183,87.2919,106.274,185.847,106.657
1745,100.183,87.1825,106.274,185.847,106.657
1746,100.183,87.1056,106.274,185.847,106.657
1747,100.183,87.1453,106.274,185.847,106.657
1748,100.183,87.0175,106.274,185.847,106.657
1749,100.183,87.0453,106.274,185.847,106.657
1750,100.183,86.9361,106.274,185.847,106.657
1751,100.183,86.9486,106.274,185.847,106.657
1752,100.183,87.2154,106.274,185.847,106.657
1753,100.183,87.1257,106.274,185.847,106.657
1754,100.183,87.1387,106.274,185.847,106.657
1755,100.183,86.8983,106.274,185.847,106.657
1756,100.183,87.103,106.274,185.847,106.657
1757,100.183,86.8994,106.274,185.847,106.657
1758,100.183,86.9796,106.274,185.847,106.657
1759,100.183,86.8568,106.274,185.847,106.657
1760,100.183,86.9658,106.274,185.847,106.657
1761,100.183,86.9266,106.274,185.847,106.657
1762,100.183,87.0255,106.274,185.847,106.657
1763,100.183,86.9603,106.274,185.847,106.657
1764,100.183,87.0493,106.274,185.847,106.657
1765,100.183,86.9154,106.274,185.847,106.657
1766,100.183,87.0358,106.274,185.847,106.657
1767,100.183,87.0704,106.274,185.847,106.657
1768,100.183,87.0306,106.274,185.847,106.657
1769,100.183,86.8478,106.274,185.847,106.657
1770,100.183,87.1288,106.274,185.847,106.657
1771,100.183,87.1784,106.274,185.847,106.657
1772,100.183,87.0754,106.274,185.847,106.657
1773,100.183,86.9894,106.274,185.847,106.657
1774,100.183,87.2291,106.274,185.847,106.657
1775,100.183,87.0809,106.274,185.847,106.657
1776,100.183,86.9297,106.274,185.847,106.657
1777,100.183,87.1981,106.274,185.847,106.657
1778,100.183,87.1666,106.274,185.847,106.657
1779,100.183,86.8843,106.274,185.847,106.657
1780,100.183,86.8695,106.274,185.847,106.657
1781,100.183,86.7946,106.274,185.847,106.657
1782,100.183,86.9157,106.274,185.847,106.657
1783,100.183,87.0951,106.274,185.847,106.657
1784,100.183,87.1086,106.274,185.847,106.657
1785,100.183,87.0257,106.274,185.847,106.657
1786,100.183,86.9453,106.274,185.847,106.657
1787,100.183,87.407,106.274,185.847,106.657
1788,100.183,87.2765,106.274,185.847,106.657
1789,100.183,87.1989,106.274,185.847,106.657
1790,100.183,87.0047,106.274,185.847,106.657
1791,100.183,86.9315,106.274,185.847,106.657
1792,100.183,86.9861,106.274,185.847,106.657
1793,100.183,87.2367,106.274,185.847,106.657
1794,100.183,87.1467,106.274,185.847,106.657
1795,100.183,87.1794,106.274,185.847,106.657
1796,100.183,87.2017,106.274,185.847,106.657
1797,100.183,87.0356,106.274,185.847,106.657
1798,100.183,87.0798,106.274,185.847,106.657
1799,100.183,87.1518,106.274,185.847,106.657
1800,100.183,87.036,106.274,185.847,106.657
1801,100.183,86.9621,106.274,185.847,106.657
1802,100.183,87.0062,106.274,185.847,106.657
1803,100.183,87.0619,106.274,185.847,106.657
1804,100.183,87.0838,106.274,185.847,106.657
1805,100.183,87.0581,106.274,185.847,106.657
1806,100.183,87.0322,106.274,185.847,106.657
1807,100.183,86.9115,106.274,185.847,106.657
1808,100.183,87.0769,106.274,185.847,106.657
1809,100.183,87.1541,106.274,185.847,106.657
1810,100.183,86.9407,106.274,185.847,106.657
1811,100.183,87.1773,106.274,185.847,106.657
1812,100.183,87.093,106.274,185.847,106.657
1813,100.183,86.9902,106.274,185.847,106.657
1814,100.183,87.105,106.274,185.847,106.657
1815,100.183,87.187,106.274,185.847,106.657
1816,100.183,87.0048,106.274,185.847,106.657
1817,100.183,86.9805,106.274,185.847,106.657
1818,100.183,87.2451,106.274,185.847,106.657
1819,100.183,87.1629,106.274,185.847,106.657
1820,100.183,87.1295,106.274,185.847,106.657
1821,100.183,86.867,106.274,185.847,106.657
1822,100.183,86.9363,106.274,185.847,106.657
1823,100.183,86.8128,106.274,185.847,106.657
1824,100.183,86.9043,106.274,185.847,106.657
1825,100.183,86.8291,106.274,185.847,106.657
1826,100.183,86.9261,106.274,185.847,106.657
1827,100.183,87.0561,106.274,185.847,106.657
1828,100.183,87.0009,106.274,185.847,106.657
1829,100.183,86.7786,106.274,185.847,106.657
1830,100.183,86.9669,106.274,185.847,106.657
1831,100.183,87.0819,106.274,185.847,106.657
1832,100.183,86.9495,106.274,185.847,106.657
1833,100.183,87.0714,106.274,185.847,106.657
1834,100.183,86.9696,106.274,185.847,106.657
1835,100.183,87.0845,106.274,185.847,106.657
1836,100.183,87.0537,106.274,185.847,106.657
1837,100.183,86.6741,106.274,185.847,106.657
1838,100.183,87.0071,106.274,185.847,106.657
1839,100.183,87.0351,106.274,185.847,106.657
1840,100.183,86.9901,106.274,185.847,106.657
1841,100.183,87.0168,106.274,185.847,106.657
1842,100.183,87.1795,106.274,185.847,106.657
1843,100.183,87.1659,106.274,185.847,106.657
1844,100.183,87.017,106.274,185.847,106.657
1845,100.183,86.8578,106.274,185.847,106.657
1846,100.183,86.9145,106.274,185.847,106.657
1847,100.183,87.1664,106.274,185.847,106.657
1848,100.183,87.1193,106.274,185.847,106.657
1849,100.183,87.0689,106.274,185.847,106.657
1850,100.183,86.874,106.274,185.847,106.657
1851,100.183,86.9018,106.274,185.847,106.657
1852,100.183,87.2967,106.274,185.847,106.657
1853,100.183,87.2162,106.274,185.847,106.657
1854,100.183,87.0943,106.274,185.847,106.657
1855,100.183,86.9823,106.274,185.847,106.657
1856,100.183,86.9161,106.274,185.847,106.657
1857,100.183,86.9536,106.274,185.847,106.657
1858,100.183,86.8656,106.274,185.847,106.657
1859,100.183,87.0467,106.274,185.847,106.657
1860,100.183,86.9147,106.274,185.847,106.657
1861,100.183,87.2157,106.274,185.847,106.657
1862,100.183,87.0709,106.274,185.847,106.657
1863,100.183,87.205,106.274,185.847,106.657
1864,100.183,86.9995,106.274,185.847,106.657
1865,100.183,87.0413,106.274,185.847,106.657
1866,100.183,87.0756,106.274,185.847,106.657
1867,100.183,87.048,106.274,185.847,106.657
1868,100.183,87.1118,106.274,185.847,106.657
1869,100.183,86.9218,106.274,185.847,106.657
1870,100.183,87.189,106.274,185.847,106.657
1871,100.183,87.2656,106.274,185.847,106.657
1872,100.183,87.5578,106.274,185.847,106.657
1873,100.183,87.3109,106.274,185.847,106.657
1874,100.183,86.9789,106.274,185.847,106.657
1875,100.183,87.0408,106.274,185.847,106.657
1876,100.183,86.9749,106.274,185.847,106.657
1877,100.183,86.8425,106.274,185.847,106.657
1878,100.183,86.6749,106.274,185.847,106.657
1879,100.183,86.9813,106.274,185.847,106.657
1880,100.183,87.2322,106.274,185.847,106.657
1881,100.183,86.8207,106.274,185.847,106.657
1882,100.183,86.6947,106.274,185.847,106.657
1883,100.183,87.1141,106.274,185.847,106.657
1884,100.183,87.2278,106.274,185.847,106.657
1885,100.183,87.1386,106.274,185.847,106.657
1886,100.183,87.0118,106.274,185.847,106.657
1887,100.183,87.1866,106.274,185.847,106.657
1888,100.183,87.42,106.274,185.847,106.657
1889,100.183,87.2002,106.274,185.847,106.657
1890,100.183,87.2336,106.274,185.847,106.657
1891,100.183,87.2193,106.274,185.847,106.657
1892,100.183,87.0399,106.274,185.847,106.657
1893,100.183,87.0268,106.274,185.847,106.657
1894,100.183,86.8466,106.274,185.847,106.657
1895,100.183,86.8255,106.274,185.847,106.657
1896,100.183,87.0563,106.274,185.847,106.657
1897,100.183,86.9331,106.274,185.847,106.657
1898,100.183,86.9934,106.274,185.847,106.657
1899,100.183,87.0528,106.274,185.847,106.657
1900,100.183,87.1702,106.274,185.847,106.657
1901,100.183,87.2456,106.274,185.847,106.657
1902,100.183,87.1604,106.274,185.847,106.657
1903,100.183,87.1014,106.274,185.847,106.657
1904,100.183,87.1697,106.274,185.847,106.657
1905,100.183,87.1385,106.274,185.847,106.657
1906,100.183,87.0552,106.274,185.847,106.657
1907,100.183,87.188,106.274,185.847,106.657
1908,100.183,87.1248,106.274,185.847,106.657
1909,100.183,87.0681,106.274,185.847,106.657
1910,100.183,87.124,106.274,185.847,106.657
1911,100.183,87.0814,106.274,185.847,106.657
1912,100.183,87.0034,106.274,185.847,106.657
1913,100.183,87.0957,106.274,185.847,106.657
1914,100.183,87.0367,106.274,185.847,106.657
1915,100.183,86.9728,106.274,185.847,106.657
1916,100.183,86.8215,106.274,185.847,106.657
1917,100.183,86.8384,106.274,185.847,106.657
1918,100.183,86.8736,106.274,185.847,106.657
1919,100.183,86.9507,106.274,185.847,106.657
1920,100.183,87.1048,106.274,185.847,106.657
1921,100.183,87.3698,106.274,185.847,106.657
1922,100.183,87.2173,106.274,185.847,106.657
1923,100.183,87.0332,106.274,185.847,106.657
1924,100.183,86.9836,106.274,185.847,106.657
1925,100.183,87.2607,106.274,185.847,106.657
1926,100.183,87.0794,106.274,185.847,106.657
1927,100.183,87.0208,106.274,185.847,106.657
1928,100.183,87.1915,106.274,185.847,106.657
1929,100.183,86.8468,106.274,185.847,106.657
1930,100.183,86.935,106.274,185.847,106.657
1931,100.183,86.8385,106.274,185.847,106.657
1932,100.183,86.9708,106.274,185.847,106.657
1933,100.183,87.091,106.274,185.847,106.657
1934,100.183,86.9144,106.274,185.847,106.657
1935,100.183,87.0307,106.274,185.847,106.657
1936,100.183,87.2781,106.274,185.847,106.657
1937,100.183,87.1557,106.274,185.847,106.657
1938,100.183,86.8394,106.274,185.847,106.657
1939,100.183,86.9013,106.274,185.847,106.657
1940,100.183,86.9146,106.274,185.847,106.657
1941,100.183,86.903,106.274,185.847,106.657
1942,100.183,86.9993,106.274,185.847,106.657
1943,100.183,86.9324,106.274,185.847,106.657
1944,100.183,87.4448,106.274,185.847,106.657
1945,100.183,87.1859,106.274,185.847,106.657
1946,100.183,87.2855,106.274,185.847,106.657
1947,100.183,87.2105,106.274,185.847,106.657
1948,100.183,86.945,106.274,185.847,106.657
1949,100.183,87.1694,106.274,185.847,106.657
1950,100.183,87.2603,106.274,185.847,106.657
1951,100.183,87.2428,106.274,185.847,106.657
1952,100.183,86.9681,106.274,185.847,106.657
1953,100.183,86.9387,106.274,185.847,106.657
1954,100.183,87.0784,106.274,185.847,106.657
1955,100.183,86.9911,106.274,185.847,106.657
1956,100.183,86.8543,106.274,185.847,106.657
1957,100.183,86.8388,106.274,185.847,106.657
1958,100.183,86.9376,106.274,185.847,106.657
1959,100.183,87.0993,106.274,185.847,106.657
1960,100.183,87.2311,106.274,185.847,106.657
1961,100.183,87.3146,106.274,185.847,106.657
1962,100.183,87.0805,106.274,185.847,106.657
1963,100.183,87.1061,106.274,185.847,106.657
1964,100.183,87.0382,106.274,185.847,106.657
1965,100.183,87.1427,106.274,185.847,106.657
1966,100.183,87.0491,106.274,185.847,106.657
1967,100.183,86.8548,106.274,185.847,106.657
1968,100.183,86.7539,106.274,185.847,106.657
1969,100.183,86.7012,106.274,185.847,106.657
1970,100.183,87.083,106.274,185.847,106.657
1971,100.183,87.0428,106.274,185.847,106.657
1972,100.183,86.9484,106.274,185.847,106.657
1973,100.183,87.1907,106.274,185.847,106.657
1974,100.183,86.9844,106.274,185.847,106.657
1975,100.183,86.8904,106.274,185.847,106.657
1976,100.183,86.651,106.274,185.847,106.657
1977,100.183,86.9189,106.274,185.847,106.657
1978,100.183,86.7065,106.274,185.847,106.657
1979,100.183,86.7591,106.274,185.847,106.657
1980,100.183,86.9034,106.274,185.847,106.657
1981,100.183,86.7225,106.274,185.847,106.657
1982,100.183,86.8495,106.274,185.847,106.657
1983,100.183,86.7156,106.274,185.847,106.657
1984,100.183,86.9055,106.274,185.847,106.657
1985,100.183,86.8119,106.274,185.847,106.657
1986,100.183,86.757,106.274,185.847,106.657
1987,100.183,86.8981,106.274,185.847,106.657
1988,100.183,86.9267,106.274,185.847,106.657
1989,100.183,87.0305,106.274,185.847,106.657
1990,100.183,87.0222,106.274,185.847,106.657
1991,100.183,86.864,106.274,185.847,106.657
1992,100.183,86.8086,106.274,185.847,106.657
1993,100.183,86.9094,106.274,185.847,106.657
1994,100.183,87.0317,106.274,185.847,106.657
1995,100.183,87.0441,106.274,185.847,106.657
1996,100.183,87.0166,106.274,185.847,106.657
1997,100.183,86.9374,106.274,185.847,106.657
1998,100.183,86.9559,106.274,185.847,106.657
1999,100.183,86.9924,106.274,185.847,106.657
2000,100.183,86.9197,106.274,185.847,106.657
2001,100.183,86.8989,106.274,185.847,106.657
2002,100.183,87.0379,106.274,185.847,106.657
2003,100.183,86.9671,106.274,185.847,106.657
2004,100.183,86.9477,106.274,185.847,106.657
2005,100.183,86.858,106.274,185.847,106.657
2006,100.183,86.7975,106.274,185.847,106.657
2007,100.183,86.7503,106.274,185.847,106.657
2008,100.183,86.8334,106.274,185.847,106.657
2009,100.183,86.6776,106.274,185.847,106.657
2010,100.183,86.784,106.274,185.847,106.657
2011,100.183,87.07,106.274,185.847,106.657
2012,100.183,86.9777,106.274,185.847,106.657
2013,100.183,86.831,106.274,185.847,106.657
2014,100.183,86.9096,106.274,185.847,106.657
2015,100.183,86.8835,106.274,185.847,106.657
2016,100.183,86.9513,106.274,185.847,106.657
2017,100.183,87.0587,106.274,185.847,106.657
2018,100.183,86.7698,106.274,185.847,106.657
2019,100.183,86.5948,106.274,185.847,106.657
2020,100.183,86.8616,106.274,185.847,106.657
2021,100.183,86.9915,106.274,185.847,106.657
2022,100.183,86.797,106.274,185.847,106.657
2023,100.183,86.9098,106.274,185.847,106.657
2024,100.183,86.8714,106.274,185.847,106.657
2025,100.183,86.9143,106.274,185.847,106.657
2026,100.183,86.8397,106.274,185.847,106.657
2027,100.183,87.1417,106.274,185.847,106.657
2028,100.183,86.9073,106.274,185.847,106.657
2029,100.183,87.0281,106.274,185.847,106.657
2030,100.183,86.7386,106.274,185.847,106.657
2031,100.183,87.0285,106.274,185.847,106.657
2032,100.183,86.8925,106.274,185.847,106.657
2033,100.183,86.904,106.274,185.847,106.657
2034,100.183,87.0586,106.274,185.847,106.657
2035,100.183,87.0443,106.274,185.847,106.657
2036,100.183,86.8426,106.274,185.847,106.657
2037,100.183,86.8129,106.274,185.847,106.657
2038,100.183,86.7392,106.274,185.847,106.657
2039,100.183,87.0637,106.274,185.847,106.657
2040,100.183,87.0912,106.274,185.847,106.657
2041,100.183,86.9133,106.274,185.847,106.657
2042,100.183,86.8403,106.274,185.847,106.657
2043,100.183,87.1545,106.274,185.847,106.657
2044,100.183,87.0612,106.274,185.847,106.657
2045,100.183,86.8065,106.274,185.847,106.657
2046,100.183,86.7623,106.274,185.847,106.657
2047,100.183,86.901,106.274,185.847,106.657
2048,100.183,86.8131,106.274,185.847,106.657
2049,100.183,87.0807,106.274,185.847,106.657
2050,100.183,87.1178,106.274,185.847,106.657
2051,100.183,86.9443,106.274,185.847,106.657
2052,100.183,86.8946,106.274,185.847,106.657
2053,100.031,86.9615,106.274,185.847,106.657
2054,99.3817,86.9615,106.274,185.847,106.657
2055,98.8092,87.5885,106.274,185.847,106.657
2056,98.2368,87.5885,106.274,185.847,106.657
2057,97.7406,87.5885,106.274,185.847,106.657
2058,98.8474,86.8724,106.274,185.847,106.657
2059,100.107,86.8724,106.274,185.847,106.657
2060,100.221,85.061,106.274,185.847,106.657
2061,100.221,86.6228,106.274,185.847,106.657
2062,100.221,86.9959,106.274,185.847,106.657
2063,100.221,86.8495,106.274,185.847,106.657
2064,100.221,86.8835,106.274,185.847,106.657
2065,100.221,87.0886,106.274,185.847,106.657
2066,100.221,86.9282,106.274,185.847,106.657
2067,100.221,86.6922,106.274,185.847,106.657
2068,99.8779,86.6922,106.274,185.847,106.657
2069,99.229,87.0406,106.274,185.847,106.657
2070,98.6184,87.0406,106.274,185.847,106.657
2071,98.0078,87.5006,106.274,185.847,106.657
2072,97.3589,87.5006,106.274,185.847,106.657
2073,96.5193,87.5006,106.274,185.847,106.657
2074,95.6796,87.0353,106.274,185.847,106.657
2075,95.069,87.0353,106.274,185.847,106.657
2076,96.2521,86.3431,106.274,185.847,106.657
2077,97.8169,86.3431,106.274,185.847,106.657
2078,99.0382,83.7963,106.274,185.847,106.657
2079,99.0382,86.2994,106.274,185.847,106.657
2080,99.1527,86.2994,106.274,185.847,106.657
2081,99.1527,86.5358,106.274,185.847,106.657
2082,99.1527,86.4081,106.274,185.847,106.657
2083,99.1527,86.5844,106.274,185.847,106.657
2084,99.0001,86.1952,106.274,185.847,106.657
2085,97.3971,86.1952,106.274,185.847,106.657
2086,95.2598,86.1952,106.274,185.847,106.657
2087,95.298,80.4579,106.631,185.402,106.981
2088,96.7865,80.4579,106.631,185.402,106.981
2089,98.2749,80.4579,106.631,185.402,106.981
2090,99.3054,81.6854,106.631,185.402,106.981
2091,99.3054,83.9791,106.631,185.402,106.981
2092,99.3054,84.8894,106.631,185.402,106.981
2093,99.4581,84.8894,106.631,185.402,106.981
2094,99.4581,85.0069,106.631,185.402,106.981
2095,99.4581,85.1163,106.631,185.402,106.981
2096,99.3436,85.1163,106.631,185.402,106.981
2097,99.3436,85.1649,106.631,185.402,106.981
2098,99.3436,85.3883,106.631,185.402,106.981
2099,99.3436,85.2349,106.631,185.402,106.981
2100,99.3436,85.272,106.631,185.402,106.981
2101,99.3436,85.3517,106.631,185.402,106.981
2102,99.6107,84.9992,106.631,185.402,106.981
2103,99.7252,84.9992,106.631,185.402,106.981
2104,99.7252,85.178,106.631,185.402,106.981
2105,99.7252,85.2916,106.631,185.402,106.981
2106,99.7252,85.2249,106.631,185.402,106.981
2107,99.7252,85.2426,106.631,185.402,106.981
2108,99.7252,85.1962,106.631,185.402,106.981
2109,99.7252,85.47,106.631,185.402,106.981
2110,99.7252,85.5256,106.631,185.402,106.981
2111,99.7252,85.443,106.631,185.402,106.981
2112,99.7252,85.4133,106.631,185.402,106.981
2113,99.6107,85.4133,106.631,185.402,106.981
2114,99.6107,85.4418,106.631,185.402,106.981
2115,99.7252,85.3955,106.631,185.402,106.981
2116,99.7252,85.4315,106.631,185.402,106.981
2117,99.7252,85.3225,106.631,185.402,106.981
2118,99.7252,85.3358,106.631,185.402,106.981
2119,99.7252,85.4145,106.631,185.402,106.981
2120,99.5725,85.4145,106.631,185.402,106.981
2121,99.5725,85.432,106.631,185.402,106.981
2122,99.5725,85.2839,106.631,185.402,106.981
2123,99.687,85.2839,106.631,185.402,106.981
2124,99.687,85.4646,106.631,185.402,106.981
2125,99.687,85.3394,106.631,185.402,106.981
2126,99.687,85.2873,106.631,185.402,106.981
2127,99.687,85.4199,106.631,185.402,106.981
2128,99.687,85.4316,106.631,185.402,106.981
2129,99.687,85.4106,106.631,185.402,106.981
2130,99.687,85.3726,106.631,185.402,106.981
2131,99.687,85.2277,106.631,185.402,106.981
2132,99.687,85.2569,106.631,185.402,106.981
2133,99.687,85.2322,106.631,185.402,106.981
2134,99.687,85.3435,106.631,185.402,106.981
2135,99.687,85.1151,106.631,185.402,106.981
2136,99.687,85.1723,106.631,185.402,106.981
2137,99.687,85.387,106.631,185.402,106.981
2138,99.687,85.4938,106.631,185.402,106.981
2139,99.687,85.4444,106.631,185.402,106.981
2140,99.687,85.2486,106.631,185.402,106.981
2141,99.687,85.2715,106.631,185.402,106.981
2142,99.687,85.1803,106.631,185.402,106.981
2143,99.687,85.1155,106.631,185.402,106.981
2144,99.687,85.3087,106.631,185.402,106.981
2145,99.687,85.2294,106.631,185.402,106.981
2146,99.687,85.2739,106.631,185.402,106.981
2147,99.687,85.4341,106.631,185.402,106.981
2148,99.687,85.1986,106.631,185.402,106.981
2149,99.687,85.3833,106.631,185.402,106.981
2150,99.687,85.3537,106.631,185.402,106.981
2151,99.687,85.2909,106.631,185.402,106.981
2152,99.687,85.1915,106.631,185.402,106.981
2153,99.687,85.109,106.631,185.402,106.981
2154,99.687,85.1466,106.631,185.402,106.981
2155,99.687,85.3949,106.631,185.402,106.981
2156,99.687,85.2763,106.631,185.402,106.981
2157,99.687,85.4441,106.631,185.402,106.981
2158,99.687,85.3786,106.631,185.402,106.981
2159,99.687,85.39,106.631,185.402,106.981
2160,99.687,85.373,106.631,185.402,106.981
2161,99.687,85.4531,106.631,185.402,106.981
2162,99.687,85.3606,106.631,185.402,106.981
2163,99.687,85.2882,106.631,185.402,106.981
2164,99.687,85.2533,106.631,185.402,106.981
2165,99.687,85.4915,106.631,185.402,106.981
2166,99.8397,85.4659,106.631,185.402,106.981
2167,99.8397,85.2279,106.631,185.402,106.981
2168,99.8397,85.444,106.631,185.402,106.981
2169,99.7252,85.444,106.631,185.402,106.981
2170,99.7252,85.4727,106.631,185.402,106.981
2171,99.7252,85.4235,106.631,185.402,106.981
2172,99.7252,85.3279,106.631,185.402,106.981
2173,99.7252,85.3867,106.631,185.402,106.981
2174,99.7252,85.4573,106.631,185.402,106.981
2175,99.7252,85.264,106.631,185.402,106.981
2176,99.7252,85.2775,106.631,185.402,106.981
2177,99.7252,85.404,106.631,185.402,106.981
2178,99.7252,85.1527,106.631,185.402,106.981
2179,99.7252,85.1233,106.631,185.402,106.981
2180,99.6107,85.2657,106.631,185.402,106.981
2181,99.6107,85.3269,106.631,185.402,106.981
2182,99.6107,85.1651,106.631,185.402,106.981
2183,99.7252,85.1651,106.631,185.402,106.981
2184,99.7252,85.3005,106.631,185.402,106.981
2185,99.7252,85.4969,106.631,185.402,106.981
2186,99.7252,85.4467,106.631,185.402,106.981
2187,99.7252,85.2932,106.631,185.402,106.981
2188,99.7252,85.2487,106.631,185.402,106.981
2189,99.7252,85.4405,106.631,185.402,106.981
2190,99.7252,85.4574,106.631,185.402,106.981
2191,99.7252,85.2392,106.631,185.402,106.981
2192,99.7252,85.3743,106.631,185.402,106.981
2193,99.7252,85.2819,106.631,185.402,106.981
2194,99.7252,85.3429,106.631,185.402,106.981
2195,99.7252,85.3237,106.631,185.402,106.981
2196,99.7252,85.571,106.631,185.402,106.981
2197,99.7252,85.6108,106.631,185.402,106.981
2198,99.7252,85.5233,106.631,185.402,106.981
2199,99.7252,85.5523,106.631,185.402,106.981
2200,99.6107,85.5523,106.631,185.402,106.981
2201,99.6107,85.486,106.631,185.402,106.981
2202,99.6107,85.4034,106.631,185.402,106.981
2203,99.7252,85.4034,106.631,185.402,106.981
2204,99.7252,85.547,106.631,185.402,106.981
2205,99.7252,85.354,106.631,185.402,106.981
2206,99.7252,85.4367,106.631,185.402,106.981
2207,99.7252,85.1167,106.631,185.402,106.981
2208,99.7252,85.3679,106.631,185.402,106.981
2209,99.7252,85.3961,106.631,185.402,106.981
2210,99.6107,85.3961,106.631,185.402,106.981
2211,99.6107,85.4344,106.631,185.402,106.981
2212,99.6107,85.4216,106.631,185.402,106.981
2213,99.6107,85.2931,106.631,185.402,106.981
2214,99.6107,85.104,106.631,185.402,106.981
2215,99.6107,85.1689,106.631,185.402,106.981
2216,99.6107,85.1461,106.631,185.402,106.981
2217,99.7252,84.9804,106.631,185.402,106.981
2218,99.7252,85.231,106.631,185.402,106.981
2219,99.7252,85.2752,106.631,185.402,106.981
2220,99.7252,85.3805,106.631,185.402,106.981
2221,99.7252,85.2787,106.631,185.402,106.981
2222,99.7252,85.1424,106.631,185.402,106.981
2223,99.7252,85.2107,106.631,185.402,106.981
2224,99.7252,85.2535,106.631,185.402,106.981
2225,99.7252,85.5753,106.631,185.402,106.981
2226,99.7252,85.3468,106.631,185.402,106.981
2227,99.6107,85.3468,106.631,185.402,106.981
2228,99.6107,85.2889,106.631,185.402,106.981
2229,99.7252,85.2889,106.631,185.402,106.981
2230,99.7252,85.393,106.631,185.402,106.981
2231,99.7252,85.3223,106.631,185.402,106.981
2232,99.7252,85.3487,106.631,185.402,106.981
2233,99.7252,85.2948,106.631,185.402,106.981
2234,99.7252,85.3357,106.631,185.402,106.981
2235,99.7252,85.3802,106.631,185.402,106.981
2236,99.7252,85.3392,106.631,185.402,106.981
2237,99.7252,85.4384,106.631,185.402,106.981
2238,99.7252,85.3423,106.631,185.402,106.981
2239,99.6107,85.244,106.631,185.402,106.981
2240,99.6107,85.366,106.631,185.402,106.981
2241,99.7252,85.3832,106.631,185.402,106.981
2242,99.7252,85.4596,106.631,185.402,106.981
2243,99.7252,85.473,106.631,185.402,106.981
2244,99.7252,85.6414,106.631,185.402,106.981
2245,99.7252,85.5562,106.631,185.402,106.981
2246,99.7252,85.4523,106.631,185.402,106.981
2247,99.7252,85.2986,106.631,185.402,106.981
2248,99.7252,85.3567,106.631,185.402,106.981
2249,99.6107,85.162,106.631,185.402,106.981
2250,99.6107,85.2856,106.631,185.402,106.981
2251,99.7252,85.2856,106.631,185.402,106.981
2252,99.7252,85.2528,106.631,185.402,106.981
2253,99.7252,85.3913,106.631,185.402,106.981
2254,99.6107,85.3913,106.631,185.402,106.981
2255,99.6107,85.1408,106.631,185.402,106.981
2256,99.6107,85.3,106.631,185.402,106.981
2257,99.6107,85.3472,106.631,185.402,106.981
2258,99.6107,85.4106,106.631,185.402,106.981
2259,99.6107,85.4258,106.631,185.402,106.981
2260,99.7252,85.4616,106.631,185.402,106.981
2261,99.7252,85.3672,106.631,185.402,106.981
2262,99.7252,85.5032,106.631,185.402,106.981
2263,99.7252,85.4135,106.631,185.402,106.981
2264,99.7252,85.3713,106.631,185.402,106.981
2265,99.6107,85.2611,106.631,185.402,106.981
2266,99.6107,85.4204,106.631,185.402,106.981
